surname,freq
Sherland,5
Sherlaw,6
Sherlock,12
Sherman,5
Shermar,7
Sherme,4
Shermore,7
Shernock,9
Sheron,8
Sherr,6
Sherrard,6
Sherratt,7
Sherreard,5
Sherred,3
Sherrell,5
Sherrett,5
Sherrin,7
Sherringham,5
Sherrington,2
Sherrock,11
Sherrocks,7
Sherrott,9
Sherrum,4
Sherry,12
Sherston,5
Shervil,17
Sherville,7
Shervington,5
Sherwell,8
Sherwen,4
Sherwill,5
Sherwin,5
Sherwood,7
Sherwyn,8
Sheryn,10
Sheryne,9
Shetliff,6
Shevelin,7
Shevell,7
Shevels,4
Shevill,14
Shevlan,8
Shevlane,10
Shevlin,5
Shew,9
Shewan,11
Sheward,11
Shewen,7
Shewery,9
Shewon,6
Shewring,8
Shewry,6
Shewsmith,9
Shickle,5
Shieber,7
Shiel,22
Shieldon,1
Shields,12
Shiell,10
Shiels,9
Shier,14
Shiers,10
Shilburne,7
Shildrake,10
Shildrick,3
Shilito,7
Shiliton,4
Shill,12
Shillabear,7
Shillabeare,9
Shillabeer,7
Shillaber,13
Shilladay,10
Shillaker,6
Shillam,6
Shillan,10
Shilleto,4
Shilliday,9
Shilling,4
Shillingford,3
Shillinglaw,5
Shillington,14
Shillito,2
Shillitoe,3
Shillitto,8
Shillom,7
Shills,4
Shillum,5
Shilston,8
Shilstone,10
Shilton,9
Shilvock,12
Shimman,2
Shimmans,10
Shimmin,8
Shimmings,9
Shimon,9
Shimoni,8
Shimony,9
Shimuk,11
Shimwall,7
Shimwell,5
Shine,6
Shinefield,12
Shinfield,2
Shingfield,4
Shingler,5
Shingles,11
Shinn,7
Shinner,6
Shinton,8
Ship,5
Shipcott,7
Shipley,7
Shipman,4
Shipp,3
Shippam,6
Shippard,3
Shipperbottom,11
Shippey,6
Shipsey,12
Shipston,5
Shipton,6
Shipway,7
Shird,6
Shire,5
Shireff,7
Shirer,9
Shires,6
Shiril,5
Shirland,8
Shirlaw,10
Shirley,6
Shirrell,5
Shirt,5
Shirtcliffe,13
Shirtliff,10
Shitliff,3
Shitliffe,5
Shivell,8
Shivlin,8
Shmyr,11
Shoard,9
Shobbrook,9
Shobrook,11
Shoebotham,3
Shoebottom,6
Shoebridge,8
Shoebrook,4
Shoemark,7
Shoesmith,4
Sholem,6
Sholl,8
Shone,7
Shoobridge,6
Shoorbrooke,4
Shoosmith,5
Shooter,4
Shopcott,7
Shoppee,5
Shorbrook,6
Shord,6
Shore,7
Shoreman,6
Shoreson,10
Shorey,12
Shorie,8
Shorland,7
Shorrock,8
Short,9
Shortall,10
Shortan,11
Shortcliffe,10
Shorte,7
Shortell,10
Shorten,10
Shorter,6
Shorthill,7
Shorthouse,5
Shortin,7
Shortland,5
Shorto,20
Shorton,9
Shortt,9
Shory,7
Shotbolt,9
Shotboult,8
Shotboulte,7
Shotter,6
Shottin,1
Shotton,11
Shoubridge,8
Shoulder,3
Shoulders,9
Shouler,10
Shout,7
Shoute,4
Shoutt,7
Shovel,11
Shovelbottom,6
Shovelin,7
Shovell,4
Shoveller,7
Shovelton,7
Shovlar,5
Shovlin,9
Showalter,8
Showell,7
Showen,10
Shower,8
Showering,8
Showers,5
Showl,7
Showler,9
Showt,9
Showte,11
Shrawley,4
Shreenan,4
Shreeve,5
Shreeves,4
Shreve,7
Shrieve,5
Shrieves,10
Shrigley,6
Shrimplin,7
Shrimpling,11
Shrimpton,4
Shrimptone,9
Shrive,8
Shropsheir,8
Shropshire,8
Shrubb,9
Shrubsall,4
Shrubshall,7
Shuard,7
Shubotham,9
Shucksmith,6
Shufflebotham,10
Shugg,10
Shuker,7
Shulem,8
Shurey,10
Shurlock,5
Shurman,7
Shurmer,6
Shurmore,10
Shurrock,6
Shurrocks,11
Shurville,9
Shury,5
Shute,6
Shuter,12
Shutle,10
Shutler,7
Shutt,12
Shutte,8
Shuttell,6
Shuttle,3
Shuttlewood,10
Shuttleworth,5
Shuxsmith,7
Shwalbe,8
Shwenn,7
Shynn,7
Shyram,11
Shyre,6
Shyres,2
Siaskowski,5
Siaspinski,7
Sibary,9
Sibbald,5
Sibbe,5
Sibbering,8
Sibbert,8
Sibbet,8
Sibbit,6
Sibbons,6
Sibborn,11
Sibbs,7
Sibbson,8
Siberry,8
Sibery,4
Sibille,13
Sibley,8
Sibly,10
Sibray,7
Sibson,9
Sibthorp,3
Sibthorpe,6
Sibun,7
Siburn,6
Sibylla,6
Sibyllina,10
Siccombe,8
Sicely,2
Sich,9
Sicha,8
Sichardt,5
Sicily,8
Sickamore,5
Sickert,7
Sickling,4
Sictornes,6
Sidary,10
Sidaway,6
Siddaley,4
Siddall,8
Siddele,6
Siddeley,8
Siddell,3
Sidden,5
Siddens,4
Siddle,11
Siddon,5
Siddons,10
Side,7
Sidebotham,8
Sidebottom,5
Sidebotton,4
Siderfin,8
Sidery,8
Sides,7
Sidey,6
Sidgwick,6
Sidle,6
Sidlow,10
Sidnall,11
Sidnell,7
Sidney,7
Sidon,8
Sidry,9
Sidsaff,5
Sidwell,2
Sidwick,3
Sidworth,9
Sieb,6
Siebart,7
Siebert,6
Siege,8
Siegertsz,6
Sieghard,7
Sieghart,4
Siehard,5
Siely,5
Siemandl,12
Siemantel,9
Siemens,7
Siemianowicz,2
Siemon,7
Siemons,7
Siene,5
Sier,5
Sieur,9
Sieve,4
Sievewright,5
Sifflett,9
Sifleet,10
Siflet,7
Sigars,5
Sigart,11
Sigert,11
Sigfrid,11
Sigg,3
Sigge,14
Siggee,9
Siggens,7
Siggers,3
Siggery,3
Siggin,10
Siggins,7
Siggs,11
Sighard,4
Sighart,5
Sigmund,9
Sign,4
Signe,5
Signore,4
Signorelli,8
Signoret,9
Signori,5
Sigsworth,7
Sigward,11
Sijmons,5
Sikora,8
Sikorski,9
Sikorsky,8
Silber,9
Silbermann,5
Silbersak,9
Silberschatz,10
Silbert,3
Silburn,13
Silby,7
Silcock,7
Silcocks,9
Silcox,7
Siley,7
Silk,1
Silkston,4
Silkstone,6
Sill,7
Sillars,7
Sille,6
Sillett,4
Silley,6
Sillick,4
Silliman,9
Sillis,7
Sillito,9
Sillitoe,5
Sills,7
Sillwood,9
Silly,7
Silman,11
Silmon,7
Silson,8
Silver,3
Silverlock,9
Silverman,6
Silvermann,7
Silvers,7
Silversmid,7
Silversmidt,7
Silverson,8
Silverston,6
Silverstone,5
Silverthorn,12
Silverthorne,11
Silverton,4
Silverwood,9
Silvester,3
Silveston,3
Silwood,8
Sim,5
Sima,7
Simacek,7
Simak,12
Simakov,6
Siman,7
Simanek,8
Simanenko,5
Simants,5
Simao,7
Simchenko,3
Simco,10
Simcock,4
Simcoe,10
Simcox,3
Sime,3
Simecek,5
Simek,9
Simenel,9
Simenet,4
Simenon,10
Simenot,4
Simeoli,5
Simeon,15
Simeone,7
Simeoni,7
Simeonov,6
Simeons,7
Simes,9
Simester,9
Simic,3
Simioli,8
Simion,6
Simionato,8
Simione,12
Simionescu,5
Simioni,6
Simison,7
Simister,7
Simka,3
Simkin,12
Simkins,6
Simkiss,8
Simko,10
Simkovich,5
Simkovitz,7
Simla,7
Simm,4
Simmance,11
Simmank,10
Simmans,2
Simmell,9
Simmen,7
Simmens,6
Simmers,8
Simmgen,10
Simmig,12
Simmill,11
Simmings,7
Simmins,6
Simmon,4
Simmonds,4
Simmonett,5
Simmonite,10
Simmons,10
Simms,11
Simnel,4
Simnell,10
Simner,9
Simnett,9
Simnor,7
Simo,17
Simoens,6
Simoes,3
Simon,10
Simonaitis,8
Simonard,8
Simonassi,6
Simonato,8
Simonazzi,5
Simoncelli,8
Simoncello,5
Simoncini,7
Simond,6
Simonds,9
Simondson,8
Simone,8
Simoneau,6
Simonel,13
Simonelli,5
Simoneschi,9
Simoneton,7
Simonett,8
Simonetti,6
Simonetto,6
Simoni,7
Simonian,6
Simonich,13
Simonin,5
Simonini,7
Simonite,7
Simonitto,7
Simonnet,10
Simonnin,8
Simonnot,8
Simononsky,4
Simonot,9
Simonou,9
Simons,8
Simonsen,5
Simonson,3
Simonsson,10
Simonutti,8
Simony,9
Simonyi,4
Simounet,6
Simper,5
Simpkin,12
Simpkins,8
Simpkiss,5
Simpole,6
Simpson,6
Sims,10
Simson,12
Simukov,4
Simunek,4
Simyson,7
Sinclair,9
Sinclaire,7
Sinclar,7
Sincock,3
Sindall,11
Sindell,10
Sinden,3
Sinderland,10
Sinderson,5
Sindle,2
Sine,9
Sineath,12
Sines,7
Siney,3
Sinfield,7
Singers,10
Singh,9
Singleton,5
Sings,1
Singyard,5
Sinisbury,10
Sink,11
Sinkin,8
Sinkings,10
Sinkins,11
Sinkinson,4
Sinnat,4
Sinnatt,10
Sinncock,8
Sinnett,7
Sinney,6
Sinnie,8
Sinnock,8
Sinnocke,9
Sinnott,6
Sinott,6
Sinson,7
Sinton,8
Sinyard,10
Sipson,5
Sircomb,10
Sircombe,10
Sire,11
Sired,7
Siret,12
Sirett,4
Sirette,8
Sirey,5
Sirkett,9
Sirl,5
Sirman,8
Sirmon,9
Sirmond,10
Sirr,6
Sirrell,3
Siseland,5
Sisey,5
Sisland,7
Sisley,5
Sisneros,2
Sisnett,4
Siss,4
Sisse,12
Sissel,7
Sisselot,15
Sissens,9
Sissland,4
Sisson,12
Sissons,5
Sissot,8
Sitch,6
Sitford,7
Sitlington,7
Sitlinton,6
Sitwell,4
Siuda,4
Sive,5
Sivell,5
Siverns,2
Sives,4
Sivess,10
Siveter,11
Sivewright,4
Siveyer,9
Sivier,6
Sivil,10
Sivill,6
Sivills,4
Sivior,8
Siviour,5
Siviter,8
Sivorn,7
Sivyer,8
Sivyour,6
Siward,8
Sixsmith,5
Size,6
Sizeland,10
Sizey,9
Sizland,14
Sizzey,4
Sjollema,6
Sjostrom,9
Skace,3
Skacel,7
Skade,8
Skae,5
Skahill,4
Skaid,11
Skaif,8
Skaife,4
Skaife d'Ingerthorpe,4
Skain,4
Skains,5
Skakunas,8
Skala,11
Skalls,7
Skally,10
Skamal,9
Skamell,6
Skarin,8
Skarman,4
Skarr,4
Skase,9
Skatcher,4
Skate,8
Skates,11
Skayman,9
Skea,6
Skeat,7
Skeates,10
Skeath,4
Skeats,10
Skechley,6
Sked,4
Skedge,6
Skedgell,9
Skeech,7
Skeel,9
Skeeles,5
Skeels,8
Skeemer,5
Skeemor,4
Skeen,8
Skeene,5
Skeermer,12
Skeermor,10
Skeete,2
Skeffington,8
Skegg,10
Skeggs,5
Skehan,6
Skehens,5
Skein,6
Skelbeck,6
Skelcher,6
Skelding,5
Skeldinge,9
Skeldon,4
Skeleton,6
Skelhorn,22
Skelhorne,9
Skelington,6
Skellen,4
Skellern,6
Skellington,14
Skellion,7
Skellon,4
Skellorne,2
Skells,4
Skelly,2
Skelton,8
Skene,2
Skentelbery,6
Skentelbury,8
Skep,5
Skepper,5
Skerm,4
Skerman,4
Skerme,5
Skermer,5
Skerratt,13
Skerrett,9
Skerritt,2
Sket,4
Sketch,5
Sketcher,4
Sketchley,6
Sketh,4
Skett,6
Skettles,7
Skevington,5
Skewes,11
Skewis,8
Skews,8
Skey,8
Skidmore,6
Skiggs,9
Skilbeck,13
Skill,16
Skillanders,7
Skillen,11
Skillern,7
Skillett,11
Skillicorn,3
Skilling,9
Skillings,13
Skillington,8
Skillitt,7
Skillman,3
Skilton,9
Skim,8
Skin,10
Skingle,9
Skingley,5
Skinley,4
Skinn,5
Skinner,9
Skip,6
Skiplorne,7
Skipp,9
Skippen,4
Skipper,4
Skipperbottom,5
Skipping,3
Skippings,7
Skippon,3
Skipsea,7
Skipsey,4
Skipton,9
Skipworth,11
Skirlin,6
Skirling,7
Skirrow,3
Skirvane,6
Skirven,7
Skirvin,10
Skirving,8
Skitch,9
Skitral,9
Skitt,10
Skitteral,6
Skitterel,5
Skittle,10
Skittles,10
Skittrall,7
Skittreal,10
Skittrell,9
Skivington,7
Skoate,6
Skocroft,8
Skoggings,16
Skoggins,12
Skokoe,7
Skone,8
Skones,5
Skoof,4
Skotcher,7
Skottle,10
Skough,6
Skoughman,7
Skouling,8
Skowcraft,5
Skoyles,4
Skpsey,8
Skrine,1
Skrines,9
Skryne,7
Skrzynski,2
Skuce,11
Skudder,12
Skule,8
Skull,8
Skullet,8
Skully,3
Skune,9
Skunes,9
Skupinski,10
Skures,5
Skurm,5
Skurray,6
Skuse,14
Skydall,12
Skylett,6
Skym,9
Skyme,9
Skyner,5
Skynner,7
Skypp,9
Skyppe,9
Skyram,5
Skyrm,11
Skyrme,6
Slack,3
Slad,6
Slade,8
Slader,7
Slafford,11
Slaght,15
Slaight,7
Slainey,5
Slamaker,9
Slane,5
Slaney,7
Slany,12
Slark,8
Slarke,6
Slatcher,6
Slate,2
Slateford,7
Slaten,8
Slater,6
Slatford,7
Slator,5
Slatten,5
Slatter,4
Slaughter,5
Slavin,7
Slay,5
Slayford,9
Slaymaker,7
Slayny,5
Slayton,8
Sleaford,4
Sleany,7
Sleath,9
Slee,8
Sleeford,13
Sleeman,2
Sleeny,4
Sleep,4
Sleet,9
Sleford,15
Slegg,9
Sleicht,4
Sleigh,5
Sleight,6
Sleightholm,3
Sleightholme,6
Sleit,11
Sleite,8
Sleith,6
Slemming,6
Slemmonds,10
Sleney,13
Slessar,7
Slesser,13
Slessor,10
Slevin,4
Slewcock,7
Slidders,5
Slide,5
Slides,3
Slight,5
Sliman,9
Slimings,10
Slimm,6
Slimme,12
Slimming,7
Slimmon,6
Slimon,3
Sline,6
Sliney,8
Slinger,8
Slingsby,6
Slinn,4
Slipper,5
Slisby,7
Slite,3
Slixby,6
Sloam,12
Sloan,3
Sloane,12
Sloat,10
Slobom,8
Slocket,4
Slocom,3
Slocomb,16
Slocombe,12
Slocum,2
Slocumb,10
Sloegrave,8
Sloey,7
Slograve,7
Slogrove,10
Sloley,8
Sloper,6
Slopier,6
Slora,3
Slorach,12
Slorance,2
Sloss,10
Slot,9
Slott,6
Slowan,4
Slowcock,3
Slowey,7
Slowgrave,6
Slowgrove,6
Slowley,8
Slowly,9
Sloy,3
Sloyan,5
Slucock,6
Sly,3
Slyde,13
Slyford,8
Slym,8
Slyman,10
Slyme,5
Slyne,9
Slyvester,5
Smail,8
Smaile,8
Smails,9
Smalcombe,10
Smale,5
Smalecombe,7
Smaleman,5
Smales,7
Smaling,13
Small,11
Smallacombe,7
Smallbone,14
Smallcomb,3
Smallcombe,4
Smalles,11
Smalley,9
Smallman,9
Smallpeace,3
Smallpeice,9
Smallpiece,8
Smallridge,9
Smalls,8
Smallshaw,7
Smallsman,5
Smallthwaite,10
Smallwood,3
Smalman,10
Smalridge,4
Smardon,4
Smaridge,8
Smart,7
Smartman,10
Smead,8
Smeal,13
Smeall,10
Smeath,8
Smeaton,4
Smedley,4
Smedmoor,9
Smedmore,10
Smee,8
Smeed,7
Smees,6
Smeeth,6
Smeeton,8
Smelley,6
Smellie,11
Smerdon,8
Smethurst,5
Smetoun,7
Smeuin,10
Smewin,5
Smewing,10
Smewings,7
Smickle,4
Smidmoor,6
Smidmor,7
Smidmore,15
Smieton,8
Smiley,7
Smillie,10
Smissen,7
Smith,8
Smitham,6
Smithe,8
Smitheman,5
Smithen,7
Smithend,3
Smither,16
Smitheram,4
Smitherham,5
Smitherman,8
Smithers,8
Smithies,10
Smithin,6
Smiths,8
Smithson,14
Smithyman,8
Smitten,9
Smitton,4
Smittoune,9
Smiz,6
Smogur,8
Smolan,4
Smoote,6
Smooth,8
Smorfit,7
Smorthit,11
Smorthwaite,7
Smoth,8
Smoughton,9
Smout,8
Smouten,11
Smowton,4
Smullen,8
Smullin,11
Smurfit,5
Smurfitt,9
Smurthwaite,6
Smuth,9
Smy,8
Smye,7
Smyley,6
Smylie,10
Smyth,9
Smythe,5
Smythin,11
Snadden,7
Snaddin,8
Snaddon,5
Snaden,6
Snailham,7
Snaith,7
Snalham,6
Snalom,5
Snalum,12
Snap,6
Snape,8
Snar,9
Snare,10
Snarie,14
Snarr,7
Snartt,10
Snary,5
Snasdell,5
Snasel,7
Snashall,6
Snassell,7
Snawden,9
Snawdon,10
Snazel,2
Snazle,8
Snead,4
Sneaker,4
Sneath,5
Snedden,4
Sneddon,6
Sneden,8
Snedker,5
Sneesbie,5
Sneesby,8
Sneezem,11
Sneezum,3
Snel,2
Snelgar,8
Snelgrove,9
Snell,5
Snelle,11
Sneller,3
Snelling,10
Snellman,11
Snelman,7
Snelson,7
Snepp,11
Snewin,4
Sneyd,7
Snibson,8
Snipe,8
Snoad,9
Snoday,5
Snodden,8
Snoddin,4
Snoddon,10
Snoddy,4
Snoden,6
Snodin,3
Snoding,8
Snook,11
Snookes,9
Snooks,5
Snow,6
Snowball,8
Snowden,6
Snowding,9
Snowdon,8
Snowling,3
Snowman,6
Snowsill,5
Snoxall,5
Snoxell,6
Snoxill,11
Snozzwell,8
Snufflebottom,6
Snugg,7
Snuggs,9
Snyder,5
Soal,10
Soall,11
Soame,6
Soames,8
Soan,10
Soane,7
Soanes,8
Soans,6
Soaper,2
Soar,9
Soares,17
Soars,4
Sobczak,10
Sobey,11
Sobieski,5
Sobtka,7
Sockell,5
Soda,9
Sodeau,5
Soden,4
Sodo,7
Sodor,11
Sodory,6
Soeiro,8
Sofe,7
Soff,6
Soffe,4
Softley,4
Sogg,8
Soggee,8
Soigne,6
Soigoux,13
Soitoux,8
Sokale,12
Sokell,10
Sokill,10
Sola,14
Solan,8
Solano,11
Soldan,6
Soldi,7
Soldner,10
Sole,6
Soles,8
Solesbury,8
Sollam,4
Solland,8
Sollars,9
Sollas,6
Solleme,6
Sollett,7
Solley,9
Sollime,6
Sollis,5
Sollitt,5
Sollner,10
Sollom,3
Sollon,8
Solloway,1
Sollowaye,11
Solly,7
Solman,8
Solomon,11
Solomonides,13
Solon,5
Soloway,5
Soltan,8
Solway,8
Somerbell,6
Somerfield,14
Somerled,9
Somerlie,9
Somers,7
Somerscales,7
Somerset,8
Somersett,6
Somerton,12
Somerville,8
Somes,8
Sommer,6
Sommerfeld,10
Sommerland,6
Sommerled,5
Sommerlie,9
Sommerlin,6
Sommerling,15
Sommerly,9
Sommers,5
Sommerscales,4
Sommersett,10
Sommerton,14
Sommerville,12
Somner,5
Son,10
Sondland,9
Sondon,4
Sone,8
Sones,4
Songer,6
Songest,8
Songhurst,9
Songist,4
Songust,10
Sonier,5
Sonley,7
Sonnenschein,6
Sonner,6
Sonschein,11
Sooley,5
Soonhouse,11
Sooper,3
Soot,11
Soots,9
Soper,6
Sopp,2
Sopper,3
Soppeth,5
Soppett,5
Soppit,12
Soppitt,7
Sor,6
Sorbey,10
Sorbie,5
Sorby,9
Sore,7
Soreau,10
Sorel,8
Sorensen,6
Sorey,4
Sorley,6
Soro,8
Sorrel,7
Sorrell,7
Sorrie,9
Sorrill,7
Sorro,6
Sorsbie,4
Sorsby,7
Sorton,8
Sotham,6
Sothcott,5
Sotheby,5
Sothern,5
Sotheron,11
Sottell,6
Sotworth,14
Souch,3
Soughton,13
Soule,5
Souley,6
Soulsby,6
Souness,6
Sousa,7
Souster,8
Soutar,4
Souten,9
Souter,7
South,4
Southall,7
Southam,8
Southan,8
Southard,7
Southby,7
Southcoat,7
Southcomb,11
Southcombe,12
Southcott,3
Southeran,4
Southerden,7
Southerell,4
Southerill,7
Southern,17
Southerns,11
Southernwood,5
Southers,5
Southerton,9
Southey,8
Southgate,9
Southon,7
Southorn,10
Southouse,6
Southward,5
Southway,12
Southwell,6
Southwick,4
Southwood,10
Southworth,9
Souttar,11
Soutter,6
Souza,4
Sowden,6
Sowerbutts,4
Sowerby,1
Sowersby,3
Sowle,9
Sowley,11
Sowman,6
Sowood,8
Sowrah,8
Sowray,5
Sowrey,5
Sowte,8
Sowten,10
Sowter,11
Sowthcote,6
Spacey,8
Spacie,4
Spackman,6
Spacy,7
Spada,7
Spadari,6
Spadaro,9
Spadazzi,7
Spadeck,7
Spadelli,6
Spadollini,9
Spadoni,7
Spadotto,5
Spaducci,7
Spaduzza,13
Spafford,5
Spaice,4
Spaight,8
Spain,10
Spain-Gower,6
Spaldin,7
Spalding,10
Spall,8
Spalls,8
Spalton,8
Spancock,18
Spandley,5
Spanswick,8
Spanton,8
Spare,8
Sparey,7
Spargo,10
Sparham,9
Sparhawk,2
Spark,8
Sparke,3
Sparkes,4
Sparks,5
Sparkwell,9
Sparkwill,8
Sparling,3
Sparrow,8
Sparrowe,8
Sparrowhawk,6
Sparry,8
Sparshatt,7
Sparshett,6
Sparsholt,5
Sparshott,6
Sparshutt,8
Sparway,8
Sparwell,10
Spary,5
Spat,7
Spata,9
Spatari,9
Spataro,8
Spatarul,8
Spatig,4
Spatoni,8
Spaughton,12
Spaule,7
Spaunton,7
Spaven,8
Spavins,8
Spavon,8
Spawell,3
Spawforth,6
Spawton,8
Spaxman,2
Speachley,3
Speak,8
Speake,10
Speakman,8
Speaks,8
Spear,3
Speare,6
Speares,6
Spearett,13
Speariett,8
Spearing,9
Spearman,3
Spears,7
Speck,9
Speddin,9
Spedding,6
Spedroni,6
Speechley,5
Speechly,7
Speed,8
Speedin,6
Speeding,5
Speedy,6
Speek,15
Speeks,3
Speenden,6
Speer,9
Speere,4
Speerman,3
Speers,5
Spehr,7
Speight,11
Speir,5
Speirs,6
Speke,5
Spellacey,9
Spellacy,8
Spellar,8
Spellard,7
Spellecy,9
Speller,12
Spellessy,8
Spellesy,7
Spellicy,6
Spelling,8
Spellissy,10
Spellsworth,13
Spellward,8
Spellworth,8
Spelman,9
Spelsbury,6
Spelwood,7
Spence,11
Spencelayh,7
Spenceley,8
Spencer,6
Spencers,16
Spenclay,11
Spencley,7
Spencock,7
Spencook,10
Spender,11
Spendley,7
Spendlove,11
Spenley,7
Spennock,11
Spens,9
Spensley,6
Spensly,9
Spenton,4
Spera,5
Spere,9
Spering,9
Sperling,5
Sperrett,4
Sperring,12
Sperry,6
Sperski,5
Sperwell,8
Sphinxe,12
Spiaggia,6
Spiby,2
Spicer,7
Spick,11
Spickett,4
Spieck,4
Spieght,10
Spier,11
Spiers,18
Spight,9
Spikeings,9
Spikings,8
Spikins,10
Spileman,8
Spilisy,11
Spillane,10
Spillard,8
Spiller,8
Spillett,10
Spilling,3
Spillman,9
Spilsburie,5
Spilsbury,11
Spilstead,9
Spilsted,6
Spinage,11
Spinas,8
Spincke,5
Spincks,3
Spindler,9
Spinella,2
Spinelli,4
Spinello,10
Spinetti,3
Spini,5
Spiniello,7
Spinige,11
Spink,4
Spinke,9
Spinks,7
Spinley,10
Spinnace,8
Spinney,4
Spino,8
Spinola,6
Spinozzi,4
Spir,4
Spira,9
Spire,7
Spires,3
Spiring,7
Spirit,5
Spirritt,9
Spitaro,2
Spitell,15
Spiteri,12
Spittal,6
Spittall,8
Spittle,3
Spittles,4
Spivey,8
Spivie,3
Splain,14
Splaven,5
Splevin,5
Spleving,7
Splevings,3
Splevins,5
Spoerl,10
Spofford,6
Spofforth,11
Spohr,12
Spohrmann,12
Spollen,10
Spolton,9
Spon,5
Sponder,6
Spondley,6
Sponer,9
Spong,8
Sponton,9
Spoole,6
Spooner,10
Spoor,10
Spoors,6
Spore,7
Spores,7
Sporgeon,7
Sporle,6
Sporner,6
Sporrij,6
Sporton,10
Sposito,5
Spottiswood,9
Spottiswoode,4
Spottswood,7
Spoure,8
Spours,6
Spowage,8
Spoward,5
Spowart,5
Spraberry,9
Spracklin,11
Sprackling,9
Spradbery,6
Spradbrow,6
Sprade,7
Spragg,10
Spragge,2
Spraggon,11
Spraggs,8
Spraging,10
Sprague,4
Sprake,4
Sprakes,6
Sprankling,6
Sprasen,9
Sprason,11
Spratley,11
Spratling,5
Spratt,9
Spray,6
Spread,10
Spreadbury,6
Spreag,6
Spreckley,6
Spreull,10
Sprey,8
Spriddle,7
Spridgen,6
Spridgeon,9
Sprigg,7
Spriggen,7
Spriggin,11
Sprigging,2
Spriggs,5
Sprigin,4
Sprigings,6
Spring,10
Springall,5
Springate,5
Springell,7
Springer,11
Springett,5
Springford,4
Springham,8
Springle,5
Springthorp,6
Springthorpe,4
Springtorp,6
Springtorpe,8
Sprionghall,13
Spritt,7
Sproat,5
Sproson,9
Sprosson,5
Sproston,8
Sprott,8
Sproul,4
Sproule,8
Sprouls,8
Sprowell,8
Sprowle,6
Sprowles,11
Sprowson,6
Spruce,12
Sprules,8
Sprull,10
Sprulls,7
Spry,4
Spuffard,9
Spuner,3
Spur,6
Spurden,13
Spurdens,12
Spurdle,7
Spurdon,8
Spurett,1
Spurge,7
Spurgeon,6
Spurgin,2
Spurier,6
Spurling,9
Spurman,7
Spurnier,7
Spurr,4
Spurret,6
Spurrett,5
Spurriar,3
Spurrier,11
Spurrior,8
Spurritt,6
Spurryer,6
Spurway,14
Spybey,2
Spyby,6
Spyer,9
Spykings,6
Spykins,8
Spyvye,8
Squeers,11
Squelch,8
Squibb,4
Squibbes,8
Squibbs,4
Squibe,9
Squier,5
Squire,17
Squires,9
Squirrel,6
Squirrell,5
Srawley,5
Sreenan,11
Srutton,4
St Ange,9
St Angel,8
St Clair,10
St Ledger,10
St Leger,10
St Louis,10
St Pierre,10
St Quenin,11
St. Aubyn,6
St. Clair,5
St. Hill,7
St. John,7
St. Ledger,8
St. Leger,6
St. Louis,13
St. Paul,5
St. Pierre,5
St. Queintain,9
St. Quentin,6
St. Quintin,13
Stabbins,5
Stable,6
Stabler,7
Stables,8
Stace,6
Stacey,5
Stachini,8
Stack,7
Stackbridge,10
Stacy,4
Staddart,12
Stadden,8
Stadding,4
Staddom,7
Staddon,6
Staden,5
Stading,10
Staff,8
Stafford,5
Stag,4
Stagg,4
Stagge,4
Staggs,4
Staig,9
Stailey,5
Stain,11
Stainbridge,3
Stainburn,7
Stainer,10
Staines,7
Stainfield,5
Staining,7
Stainland,7
Stains,8
Stainsby,4
Stainson,5
Stainton,7
Stainton - Skinn,2
Stair,8
Stairmand,8
Stairmond,8
Stairs,11
Stait,5
Staite,5
Staker,8
Staley,8
Stalf,7
Stallan,6
Stallard,7
Stallebrass,3
Stallen,5
Stalley,6
Stallibrass,7
Stallion,8
Stallon,10
Stallwood,8
Stallworth,7
Stallworthy,6
Stallybrass,7
Stalman,6
Stambridge,5
Stammer,8
Stammers,7
Stammirs,6
Stammler,10
Stamp,9
Stampe,8
Stamper,6
Stampfer,9
Stamps,9
Stanaway,2
Stanborough,3
Stanbra,7
Stanbridge,15
Stanbro,6
Stanbrooke,7
Stanbury,12
Stancer,5
Stancliffe,13
Standage,3
Standall,3
Standbridge,6
Standbrook,6
Standbrooke,5
Standell,10
Standen,17
Standering,8
Standeven,7
Standfield,7
Standidge,7
Standing,8
Standingford,5
Standish,6
Standish-Brooks,6
Standley,7
Standon,9
Standrin,8
Standring,4
Staneland,3
Staner,8
Stanes,7
Stanesby,9
Stanett,8
Stanex,4
Stanfield,14
Stanford,8
Stang-Gjertsen,5
Stanger,2
Stango,5
Stangoe,7
Stangroom,6
Stanhope,9
Stanier,9
Staniford,6
Staniforth,5
Staniland,3
Staning,3
Stanion,11
Stanislaw,8
Stanistreet,12
Stanistrete,6
Stanlack,10
Stanlake,9
Stanley,7
Stanlick,5
Stanlike,7
Stanlock,9
Stanluck,10
Stanman,8
Stanmer,5
Stanmore,8
Stannah,7
Stannard,5
Stannas,7
Stanner,9
Stannering,10
Stanners,13
Stannett,5
Stanney,7
Stanning,3
Stannion,10
Stannis,7
Stannislawski,5
Stannus,6
Stansall,6
Stansbie,14
Stansbury,6
Stansby,9
Stansell,6
Stansfield,5
Stanton,6
Stanway,7
Stanwix,2
Stanworth,7
Stanyan,6
Stanyard,6
Stanyer,3
Stanyforth,13
Stanyland,5
Stanyon,8
Stapele,11
Stapells,8
Stapels,2
Stapford,5
Stapforth,5
Stapleford,11
Staples,5
Stapleton,9
Stapley,5
